SHG Code,SHG Name,State,District,Block,Primary Livelihoods,Secondary Livelihoods,Active Members,Savings Amount,SHG Category,cluster_label
4000910972,PACHIM JIMPUTA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,11,40,ST,1
4000910274,PAHARI SELF HELP GROUP,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,12,40,ST,3
4000911260,PAKAPAM JONAKI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,15,40,ST,1
4000911169,PUB JIMPUTA SONOWALI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,12,40,ST,1
4000911182,PUBALI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,12,40,ST,1
4000911124,RANGDHALI MAHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,8,40,ST,3
4000910794,SEUJ MAHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,horticulture,10,40,ST,1
4000911032,SHAHU BOWARI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,horticulture,12,40,ST,1
4000911549,SONALI A S G,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,10,40,ST,3
4000910647,BIRANGANA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,horticulture,12,40,ST,1
4000910290,JILMIL SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,10,40,OTH,1
4000910815,PANIJULA MULAGAVARU M SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,horticulture,10,40,ST,1
4000910316,PUIJULA JAY JAY SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,horticulture,11,40,ST,1
4000910606,PUIJULA MAHILA RUPJYOTI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,horticulture,11,40,ST,1
4000911520,PUIJULA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,horticulture,12,40,ST,1
4000910940,AMARJYOTI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,10,40,ST,3
4000911013,HATIGOR KUHIPAT ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,12,50,ST,3
4000910545,JAYMATI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,11,40,ST,3
4000911410,JORAMKHURIYA APARAJITA  SELF HELP,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,12,40,ST,3
4000911304,KATHALGURI SEUJI MAHILA A.S.GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,10,40,ST,3
4000911050,KATRABARI MILIJULI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,11,10,ST,3
4000911512,KOTHALGURI BAI BHONI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,11,10,ST,3
4000911239,PRAGATISHIL MAHILA ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,12,40,ST,3
4000910836,PUB RAJAPARA ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,10,40,ST,3
4000910566,PUB RAJAPARA MILIJULI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,10,40,ST,3
4000911009,PUBRAJAPARA  RUPOHI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,12,40,ST,3
4000910407,PUPUB RAJAPARA SEUJI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,12,10,ST,3
4000911565,RAJAPARA BISHNURABHA ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,10,40,ST,3
4000910964,RAJAPARA RUPJYOTI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,11,40,ST,3
4000911084,RAJAPARA SEUJI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,13,40,ST,3
4000910532,SANDUBI RAJAPARA MILIJULI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,6,40,ST,3
4000910699,SEUJI MAHILA ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,12,10,ST,3
4000910870,KATRABARI RUPALI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,horticulture,livestock,10,10,ST,3
4000911434,RANI KHAMAR LAKHIMI BAHUMUKHI,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,-,15,20,ST,1
4000911447,RANI KHAMAR RUPAHI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,12,20,ST,1
4000912278,AKASHI,ASSAM,KAMRUP,CHAYANI BARDUAR,-,-,8,40,OTH,4
4000911985,ARATI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,9,10,GEN,0
4000911680,ASHA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OBC,2
4000912284,BAHUMUKHI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,50,OBC,2
4000911679,BATIAPARA SONALI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,9,40,OBC,2
4000911717,BOWARI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,-,-,10,10,GEN,4
4000911937,CHANDRAMUKHI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,9,40,OBC,2
4003559810,CHINAKI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,11,10,OBC,0
4000911646,DEWANPARA AIME S.G.,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,13,40,OBC,2
4000912189,DIPJYOTI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,11,40,OBC,2
4003572965,JANNAT SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,11,10,OTH,2
4000911786,JEUTI WILD SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,11,10,GEN,0
4000912330,JILMIL SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,11,40,OBC,2
4000911826,JONAKI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OBC,2
4000912094,JYOTIREKHA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,12,40,OBC,2
4003561481,JYOTIRUPA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,11,10,OBC,0
4000911944,JYOTISHIKHA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,livestock,12,40,OBC,2
4000911857,KALYANI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,11,40,OBC,2
4000911605,KANAKLATA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,livestock,12,80,OBC,2
4000911874,KUHI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,12,40,OTH,0
4000911793,KUHI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,12,10,GEN,0
4000911803,MA MANASHA MANDIR SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,12,10,GEN,0
4000912324,MAA LAKHMI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OBC,2
4000912073,MAJULI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,12,40,GEN,2
4000912060,MANALISHA ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OBC,2
4000912143,MAYUR PANKHI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,manufacturing,12,10,OTH,0
4000912002,MAYURI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,13,40,OBC,2
4000912018,MILAN SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,12,10,GEN,0
4000911992,MILANJYOTI,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OBC,2
4000912162,MILI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,livestock,10,40,OBC,2
4000911772,MILIJULI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OBC,2
4000912307,MILIJULI WILD,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,-,11,10,GEN,1
4000912039,MRS SHYAM RAY SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,11,40,OBC,2
4000911971,MUSLIM SARPARA ATMA SAHAYAK GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,12,40,OTH,0
4000911959,MUSLIM SARPARA JONALI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,12,40,OTH,0
4000912297,MUSLIM SARPARA SANTIPUR SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,14,40,OTH,2
4000911729,NA SURUJ  ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OTH,2
4000912158,NABAJYOTI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OBC,2
4000911900,NAYANTARA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,11,40,OBC,2
4000911651,PRATIBHA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OBC,2
4000912191,PRERANA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,12,10,GEN,2
4000912266,PUB SARPARA ASHA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,12,40,OBC,2
4000911614,PUB SARPARA GANAMUKTI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OBC,2
4000912221,PUB SARPARA NA SURUJ SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,12,40,OBC,2
4000911698,PUB SARPARA NABARANG SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,livestock,10,40,OTH,2
4000911764,PUB SARPARA NIZORA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,12,40,OTH,2
4000911890,PUB SARPARA SADHANA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,livestock,11,40,OTH,2
4000911740,PUBALI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,10,40,OTH,0
4003515032,RADALI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,-,-,10,40,OBC,4
4000911633,RANGDHALI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,11,40,OBC,0
4003517895,RANGILI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,livestock,9,10,OBC,2
4003516274,RENGANI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,livestock,12,10,OBC,2
4000911738,RIMJIM SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,-,-,13,10,GEN,4
4000912232,RUPAHI ATMA SAHAYAK GOT SARPARA,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,12,40,OBC,2
4000912213,RUPALI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OBC,2
4000912127,RUPALIM ATMA SAHAYAK GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,11,80,OBC,0
4000912087,SADHANA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OTH,2
4000911835,SAKHIATI ATMA SAHAYAK GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,5,40,OBC,2
4000911928,SANGHAMITRA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,13,40,OTH,0
4000912209,SANMILANI WILD SELF HELP GROUP,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,live_aggregation,10,10,GEN,2
4000911701,SARAPARA SONALI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,10,10,GEN,0
4000912104,SARASWATI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,custom_hiring,-,10,40,OBC,8
4000911819,SARPARA ASHA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OBC,2
4000911622,SARPARA CHOUDHURYPARA SELF HELP GROUP,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,manufacturing,10,40,OBC,2
4000912170,SARPARA JALKHOWA PARA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,8,40,OBC,2
4003503098,SARPARA KANAKLATA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,10,OBC,2
4000912382,SARPARA KRISHNA ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,11,10,GEN,0
4000912250,SARPARA KRISHNAPURI JONAKI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,8,10,GEN,2
4000912376,SARPARA MAHILA ATMA SAHAYAK GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OBC,2
4000911596,SARPARA MEGHALI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,10,OBC,2
4000911963,SARPARA MOROMEE ATMA SAHAYAK GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,12,40,OBC,2
4000912245,SARPARA NABAJYOTI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,10,10,GEN,0
4000911755,SARPARA NIRIBIRI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OBC,2
4003499753,SARPARA PRAGATI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,-,-,11,40,GEN,4
4000912136,SARPARA PRAGATI ATMA.S. GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,11,40,OBC,2
4000912348,SARPARA RUPALI ATMA SAHAYAK GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,12,40,OTH,0
4000911861,SARPARA RUPALI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OBC,2
4000912056,SARPARA RUPJYOTI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OBC,2
4000912369,SARPARA SEUJI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,13,10,GEN,0
4000911888,SARPARA SURJYAMUKHI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,10,40,OTH,2
4000911667,SARPARA SWABALAMBI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,11,10,GEN,0
4000912025,SARPARA WILD MAHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,11,10,GEN,0
4000912115,SONALI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,-,7,10,GEN,0
4000911916,SRISHTI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,12,40,OBC,2
4000911842,SWAGATAM SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,-,12,40,OBC,2
4000908451,3NO AALIHA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,horticulture,8,20,ST,1
4000908991,AALIHA ANAMIKA MAHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,7,20,ST,1
4000908569,AALIHA MAA LAXMI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,9,20,ST,1
4000908802,ALIHA BIKASH MAHILA ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,5,40,ST,1
4000909059,ALIHA SURJAMUKHI AS GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,10,20,ST,1
4000909295,ALIHA SWABALAMBI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,13,20,ST,1
4000909333,CHOUTHALA MILANJYOTI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,13,20,ST,1
4000909351,LOKAPRIYA AS GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,9,20,ST,1
4000909380,SAWTHALA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,11,20,ST,1
4000909367,GHAGRACHUK RADALI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,8,40,ST,1
4000908785,MILIJULI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,10,40,ST,1
4000908759,MILIJULI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,13,40,ST,1
4000908936,SANDHYAPARA NABAJEUTI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,livestock,10,10,ST,2
4000908582,SEUJI MAHILA ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,10,20,ST,1
4000909426,SURUJMUKHI MAHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,13,20,ST,1
4000908771,ARUNODOI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,8,20,OBC,1
4000908678,BARDOICHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,11,40,OBC,1
4000908530,JONAKI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,14,40,OBC,1
4000909141,KASHMIRI MAHILA ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,12,40,OBC,1
4000909442,LOHARGHAT AKASHITARA ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,manufacturing,10,20,OBC,1
4000908962,MADANPUR JANAJATIYA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,10,40,ST,1
4000908841,MADANPUR MAHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,10,20,OBC,1
4000908479,MADANPUR SANDHYATARA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,14,40,OBC,1
4000908943,BISHNURUPA MAHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,10,40,ST,1
4000908697,MAHMARANG JILMIL SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,11,40,ST,1
4000908613,MAHMARANG JURI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,12,20,ST,1
4000908609,MAHMARANG MAYURI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,11,40,ST,1
4000909248,MAHMARANG RUNJUN ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,8,40,ST,1
4000909211,MAHMARANG SANATAN ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,11,40,ST,1
4000908825,SURUJJYOTI ATMA SAHAYAK GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,9,20,ST,1
4000909156,1 NO DEUPANI GOLAPKULI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,10,20,ST,1
4000909398,1NO NOWAPARA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,12,40,ST,1
4000909314,2NO GOSAIPARA RANGILI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,8,10,ST,1
4000908524,2NO NOWAPARA JONBAI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,manufacturing,12,40,ST,1
4000908856,AMBIKA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,10,40,ST,1
4000909016,CHACHALPARA MILIJULI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,12,20,ST,1
4000909253,GADAYGURI CRIYASHIL MAHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,livestock,12,40,ST,0
4000908433,JONBELI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,trading,manufacturing,10,100,OBC,5
4000909276,KARAPARA MAJANI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,12,20,ST,1
4000908621,KARAPARA RODALI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,12,20,ST,1
4000908446,KARPARA  SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,horticulture,12,20,ST,1
4000908650,KARPARA RANGPUR SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,11,20,ST,1
4000908374,KAWACHING MAHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,11,20,ST,1
4000908666,LOHARGHAT MAHILA ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,12,40,ST,1
4000908645,LOHARGHAT MILIJULI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,11,40,OBC,1
4000908989,NARAYANPUR MILIJULI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,12,20,OTH,1
4000909063,NARAYANPUR NARAYANJYOTI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,manufacturing,12,20,OBC,0
4000908390,NARAYANPUR NILKOMAL SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,9,20,OBC,1
4000908361,NARAYANPUR SEUJI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,livestock,11,20,OBC,0
4000908887,NATUN CHIMINA MAMONI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,livestock,14,40,OTH,0
4000908480,NOWAPARA JANMANI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,livestock,9,10,ST,2
4000909435,NOWAPARA RUPALI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,11,40,ST,1
4000908873,RUNJUN SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,10,20,OBC,1
4000908904,BARJHAR JYOTIRUPA ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,10,40,SC,1
4000909092,BARJHAR PRAGATISHIL ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,10,40,ST,1
4000908414,BARJHAR RUPJYOTI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,11,40,ST,1
4000909419,BISHNURUPA MAHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,12,10,ST,1
4000908716,BOKDOVA ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,11,110,ST,1
4000908700,BORJHAR ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,9,40,ST,1
4000909028,BORJHAR SURYAUDAY SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,11,40,SC,1
4000909160,DALIMI ATMASAHAIWAK GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,agriculture,13,20,ST,0
4000909282,DANGIRIBAMA MILIJULI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,9,40,ST,1
4000909403,DEWPANI ASHA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,13,24,ST,1
4000908792,JARAPATA NABAMILAN SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,manufacturing,12,40,ST,1
4000909269,JARAPATA PARIJAT MAHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,12,10,ST,1
4000909071,KASPARA JONALI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,manufacturing,11,20,ST,1
4000909173,KOCHPARA RANGMILI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,11,40,ST,1
4000909187,M/S SANTIPUR BAGAN A S GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,livestock,13,40,OBC,2
4000908422,MEMBASTI LAIMON SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,14,20,ST,1
4000909085,MILIJULI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,livestock,10,10,ST,0
4004642524,MS BARJHAR SANDHIAPARA MAHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,-,-,12,20,ST,4
4000909102,NABAMILAN SHG GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,9,40,SC,1
4000908915,NABANITA MAHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,livestock,12,20,OBC,2
4000908958,NARAYANPUR MAYURI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,12,20,OBC,1
4000909044,NARAYANPUR MILIJULI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,livestock,13,40,OBC,2
4000908818,NATUN CHIMINA HASINA SELF HELP GROUP,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,14,40,OTH,1
4000909322,NATUN SIMINA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,9,40,ST,1
4000908632,NO 2 CHACHALPARA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,10,20,ST,1
4004482532,NOWAGAON MAHILA ATMA SAHAYAK GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,-,-,13,10,GEN,4
4004547236,PADUMI AHG,ASSAM,KAMRUP,CHAYANI BARDUAR,-,-,13,20,OBC,4
4000908511,PARIJAT ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,manufacturing,12,40,ST,1
4000908507,PRABHA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,manufacturing,12,40,ST,1
4000908548,RAMDHENU SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,manufacturing,12,20,ST,1
4000908894,SANTIPUR ANNAPURNA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,manufacturing,livestock,12,10,OBC,2
4000909457,SANTIPUR ANURADHA ATMA SAHAYAK GOT,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,livestock,13,40,OBC,0
4000908927,SANTIPUR DAYAMAYEE MAHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,13,40,OBC,1
4000909305,SANTIPUR PRAGATISIL SIPINI ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,agriculture,11,20,OBC,1
4000908839,SHANTIPUR ARUNADAI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,11,40,OBC,1
4000908576,SHANTIPUR MAYURI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,13,40,OBC,1
4000909224,SHANTIPUR SARASWATI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,12,40,OBC,1
4000908684,2NO KAPURPURA SWARNALATA ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,12,40,OTH,1
4000909207,JONAKI MAHILA SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,livestock,livestock,10,40,ST,0
4000908737,KAROIBARI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,trading,10,40,OBC,1
4000908405,MILIJULI SHG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,livestock,12,40,OTH,1
4000908467,MULA GABHARU ASG,ASSAM,KAMRUP,CHAYANI BARDUAR,agriculture,manufacturing,10,20,OBC,1
